phi_deg,psi_deg,s_mm,v_mmps,a_mmps2
171.9,14.1508916822065,225.403428985028,-279.29421038853,1775.80470932308
172,14.1871209366873,225.217627475043,-278.107229288752,1785.0753920147
172.1,14.2232054985188,225.032619345977,-276.914109865844,1794.21938337332
172.2,14.2591445465194,224.848408661889,-275.714936777588,1803.23610188068
172.3,14.2949372684837,224.664999430273,-274.509795063337,1812.12498305898
172.4,14.3305828612321,224.482395601805,-273.298770133509,1820.88547711968
172.5,14.3660805306608,224.300601070095,-272.081947760511,1829.51705142485
172.6,14.4014294917907,224.119619671457,-270.859414064943,1838.01918999985
172.7,14.4366289688153,223.939455184675,-269.631255507177,1846.39139184361
172.8,14.4716781951496,223.760111330781,-268.397558875818,1854.63317292381
172.9,14.5065764134762,223.581591772841,-267.158411276612,1862.74406555386
173,14.541322875793,223.403900115746,-265.913900121746,1870.72361860572
173.1,14.5759168434586,223.227039906012,-264.664113118472,1878.571396682
173.2,14.6103575872385,223.051014631588,-263.409138259504,1886.28698078917
173.3,14.6446443873496,222.875827721666,-262.149063810753,1893.86996881701
173.4,14.6787765335047,222.701482546507,-260.883978301081,1901.3199746457
173.5,14.7127533249565,222.527982417264,-259.613970511225,1908.63662797792
173.6,14.7465740705408,222.355330585825,-258.339129463777,1915.81957530254
173.7,14.7802380887188,222.183530244646,-257.059544410822,1922.86847909832
173.8,14.8137447076195,222.01258452661,-255.775304824979,1929.78301824794
173.9,14.8470932650811,221.842496504879,-254.486500386491,1936.56288800179
174,14.8802831086917,221.673269192762,-253.19322097431,1943.20779886285
174.1,14.9133135958297,221.50490554358,-251.895556654674,1949.71747847439
174.2,14.9461840937032,221.337408450556,-250.593597669678,1956.09166976119
174.3,14.9788939793893,221.170780746687,-249.287434428325,1962.33013195702
174.4,15.0114426398725,221.005025204651,-247.977157493735,1968.43264028017
174.5,15.0438294720821,220.840144536696,-246.662857574619,1974.39898494566
174.6,15.0760538829302,220.676141394552,-245.344625513808,1980.22897311639
174.7,15.1081152893475,220.513018369344,-244.02255227713,1985.92242730401
174.8,15.1400131183196,220.350777991515,-242.696728944069,1991.47918507925
174.9,15.1717468069224,220.189422730752,-241.367246697025,1996.8991002519
175,15.2033158023567,220.028954995919,-240.034196810399,2002.18204125073
175.1,15.2347195619825,219.869377135005,-238.697670642023,2007.32789206637
175.2,15.2659575533521,219.710691435063,-237.357759620978,2012.33655281401
175.3,15.2970292542434,219.552900122177,-236.014555238271,2017.20793752247
175.4,15.3279341526916,219.396005361412,-234.668149037614,2021.94197577239
175.5,15.3586717470213,219.240009256793,-233.318632603908,2026.53861276091
175.6,15.3892415458771,219.084913851274,-231.966097553934,2030.99780692368
175.7,15.419643068254,218.930721126721,-230.610635528011,2035.31953166124
175.8,15.4498758435272,218.777433003903,-229.252338178385,2039.50377661475
175.9,15.4799394114809,218.625051342484,-227.891297159191,2043.55054423977
176,15.5098333223368,218.473577941024,-226.527604119399,2047.45985081806
176.1,15.539557136782,218.323014536991,-225.161350691433,2051.23172837683
176.2,15.5691104259957,218.173362806769,-223.792628481563,2054.8662220345
176.3,15.5984927716761,218.024624365682,-222.421529062054,2058.36339016529
176.4,15.627703766066,217.87680076802,-221.048143961342,2061.72330632765
176.5,15.6567430119778,217.729893507067,-219.672564653617,2064.94605680644
176.6,15.6856101228184,217.583904015148,-218.294882552267,2068.03174018599
176.7,15.7143047226124,217.438833663664,-216.915189000036,2070.98046998983
176.8,15.7428264460262,217.294683763148,-215.533575258947,2073.79237277439
176.9,15.7711749383896,217.151455563319,-214.150132503003,2076.46758664933
177,15.7993498557184,217.009150253144,-212.764951810082,2079.00626281997
177.1,15.8273508647352,216.867768960905,-211.378124152577,2081.40856607178
177.2,15.85517764289,216.727312754274,-209.989740388653,2083.67467286741
177.3,15.8828298783804,216.587782640387,-208.59989125542,2085.80477152484
177.4,15.9103072701703,216.449179565933,-207.208667359953,2087.79906295112
177.5,15.9376095280092,216.311504417241,-205.816159171485,2089.65776011584
177.6,15.9647363724493,216.174758020371,-204.422457013132,2091.38108696035
177.7,15.9916875348633,216.038941141223,-203.027651055538,2092.969278618
177.8,16.0184627574608,215.904054485631,-201.631831308308,2094.42258279641
177.9,16.0450617933042,215.770098699479,-200.235087611809,2095.74125791805
178,16.0714844063239,215.637074368815,-198.837509631084,2096.92557266952
178.1,16.0977303713329,215.504982019971,-197.43918684825,2097.97580660982
178.2,16.1237994740406,215.373822119684,-196.040208555604,2098.89224961912
178.3,16.1496915110662,215.24359507523,-194.640663848758,2099.67520272809
178.4,16.1754062899511,215.114301234552,-193.240641618633,2100.32497756206
178.5,16.200943629171,214.985940886405,-191.840230545342,2100.84189398407
178.6,16.2263033581465,214.858514260492,-190.439519093321,2101.22628186557
178.7,16.2514853172545,214.732021527614,-189.038595502854,2101.47848166262
178.8,16.2764893578373,214.606462799821,-187.637547784437,2101.59884283238
178.9,16.301315342212,214.481838130568,-186.236463712411,2101.5877238232
179,16.3259631436794,214.358147514871,-184.83543081934,2101.44549134885
179.1,16.350432646531,214.235390889475,-183.434536390613,2101.17252166074
179.2,16.374723746057,214.113568133017,-182.033867457126,2100.76919964443
179.3,16.3988363485522,213.992679066199,-180.633510791087,2100.23591789234
179.4,16.4227703713217,213.872723451963,-179.233552899936,2099.57307744459
179.5,16.4465257426867,213.753700995666,-177.834080021161,2098.78108702539
179.6,16.470102401988,213.635611345268,-176.435178117235,2097.86036340962
179.7,16.4935002995907,213.51845409151,-175.036932869948,2096.81133061301
179.8,16.5167193968863,213.402228768108,-173.639429676418,2095.63441976671
179.9,16.5397596662957,213.286934851941,-172.242753643592,2094.33006947543
180,16.5626210912709,213.17257176325,-170.846989583784,2092.89872517404
180.1,16.5853036662957,213.059138865829,-169.452222010027,2091.34083895902
180.2,16.6078073968863,212.946635467236,-168.058535131839,2089.65686887515
180.3,16.6301322995907,212.835060818987,-166.666012851527,2087.84727974677
180.4,16.652278401988,212.724414116768,-165.274738758843,2085.912542917
180.5,16.6742457426867,212.614694500642,-163.884796127638,2083.85313499711
180.6,16.6960343713217,212.505901055264,-162.49626791218,2081.66953821709
180.7,16.7176443485521,212.398032810092,-161.109236743348,2079.3622402484
180.8,16.739075746057,212.291088739606,-159.723784925182,2076.93173446775
180.9,16.7603286465311,212.185067763525,-158.339994430724,2074.37851951628
181,16.7814031436794,212.079968747032,-156.95794689916,2071.70309855608
181.1,16.802299342212,211.975790500993,-155.577723632649,2068.90597920774
181.2,16.8230173578373,211.872531782188,-154.19940559355,2065.98767382148
181.3,16.8435573172545,211.770191293535,-152.823073400887,2062.94869971874
181.4,16.8639193581465,211.668767684321,-151.448807327258,2059.78957769927
181.5,16.884103629171,211.568259550432,-150.076687297288,2056.51083263493
181.6,16.9041102899511,211.468665434591,-148.706792883745,2053.11299355524
181.7,16.9239395110662,211.369983826587,-147.339203305882,2049.59659252837
181.8,16.9435914740406,211.272213163516,-145.973997427041,2045.96216541453
181.9,16.9630663713329,211.175351830018,-144.611253751996,2042.21025165883
182,16.9823644063239,211.079398158514,-143.251050424829,2038.34139328743
182.1,17.0014857933042,210.984350429451,-141.893465227612,2034.35613532588
182.2,17.0204307574608,210.890206871544,-140.538575577728,2030.255026163
182.3,17.0391995348633,210.796965662014,-139.186458526061,2026.0386162828
182.4,17.0577923724493,210.704624926842,-137.837190756017,2021.70745877067
182.5,17.0762095280092,210.613182741006,-136.490848581034,2017.26210862007
182.6,17.0944512701703,210.522637128734,-135.147507944524,2012.70312315967
182.7,17.1125178783804,210.432986063747,-133.807244416821,2008.03106272463
182.8,17.13040964289,210.344227469512,-132.470133194225,2003.2464884989
182.9,17.1481268647352,210.256359219488,-131.136249098823,1998.34996304183
183,17.1656698557184,210.16937913738,-129.805666576835,1993.34205119661
183.1,17.1830389383896,210.083284997386,-128.478459697227,1988.22331902237
183.2,17.2002344460262,209.99807452445,-127.154702151472,1982.99433430493
183.3,17.2172567226124,209.913745394517,-125.834467251487,1977.65566566264
183.4,17.2341061228184,209.830295234782,-124.517827930588,1972.20788211076
183.5,17.2507830119778,209.747721623943,-123.204856742006,1966.65155466434
183.6,17.267287766066,209.666022092459,-121.895625857703,1960.98725457845
183.7,17.2836207716761,209.585194122799,-120.590207069235,1955.21555382862
183.8,17.2997824259957,209.5052351497,-119.288671785931,1949.33702531866
183.9,17.315773136782,209.426142560418,-117.991091035477,1943.35224199424
184,17.3315933223368,209.347913694986,-116.697535463273,1937.26177747485
184.1,17.3472434114809,209.270545846467,-115.408075332177,1931.06620541897
184.2,17.3627238435272,209.19403626121,-114.122780522714,1924.76609987913
184.3,17.378035068254,209.118382139103,-112.841720532338,1918.36203520857
184.4,17.3931775458771,209.043580633833,-111.564964475769,1911.85458509601
184.5,17.4081517470213,208.969628853136,-110.292581085543,1905.24432325459
184.6,17.4229581526916,208.896523859053,-109.02463871143,1898.53182389366
184.7,17.4375972542434,208.824262668187,-107.761205320352,1891.71766083538
184.8,17.4520695533521,208.752842251959,-106.502348496982,1884.80240706297
184.9,17.4663755619825,208.682259536858,-105.248135444268,1877.78663513204
185,17.4805158023567,208.6125114047,-103.998632983473,1870.67091776687
185.1,17.4944908069224,208.54359469288,-102.753907553912,1863.45582698226
185.2,17.5083011183196,208.475506194628,-101.514025214164,1856.14193365728
185.3,17.5219472893475,208.408242659261,-100.279051642369,1848.72980905442
185.4,17.5354298829302,208.341800792438,-99.0490521354242,1841.22002339047
185.5,17.5487494720821,208.276177256414,-97.8240916111817,1833.613145459
185.6,17.5619066398725,208.21136867029,-96.6042346081454,1825.90974397792
185.7,17.5749019793893,208.147371610269,-95.3895452858777,1818.11038675386
185.8,17.5877360937032,208.084182609909,-94.1800874258068,1810.21564121292
185.9,17.6004095958297,208.021798160368,-92.975924430927,1802.22607335807
186,17.6129231086917,207.960214710667,-91.7771193279963,1794.14224769698
186.1,17.6252772650811,207.899428667931,-90.5837347673313,1785.96472952554
186.2,17.6374727076195,207.839436397644,-89.3958330219625,1777.69408244589
186.3,17.6495100887188,207.780234223902,-88.2134759907366,1769.33086795075
186.4,17.6613900705408,207.721818429657,-87.036725198028,1760.87564798176
186.5,17.6731133249565,207.664185256971,-85.8656417934279,1752.32898375201
186.6,17.6846805335047,207.607330907265,-84.7002865530252,1743.69143479305
186.7,17.6960923873496,207.551251541567,-83.5407198803703,1734.96355925076
186.8,17.7073495872385,207.495943280758,-82.3870018073574,1726.14591524964
186.9,17.7184528434586,207.441402205824,-81.2391919933707,1717.23906012463
187,17.729402875793,207.3876243581,-80.0973497271915,1708.24354895099
187.1,17.7402004134762,207.334605739521,-78.9615339281029,1699.15993682623
187.2,17.7508461951496,207.282342312863,-77.8318031447567,1689.98877884875
187.3,17.7613409688153,207.230830001995,-76.7082155563045,1680.7306275918
187.4,17.7716854917907,207.180064692121,-75.5908289746342,1671.38603485394
187.5,17.7818805306608,207.130042230028,-74.4797008431661,1661.9555530916
187.6,17.7919268612321,207.08075842433,-73.3748882371786,1652.43973279042
187.7,17.8018252684837,207.032209045712,-72.2764478661121,1642.83912385149
187.8,17.8115765465195,206.984389827175,-71.1844360720432,1633.15427610254
187.9,17.8211814985188,206.937296464283,-70.0989088313083,1623.38573727545
188,17.8306409366873,206.8909246154,-69.0199217556758,1613.53405538248
188.1,17.8399556822065,206.845269901942,-67.9475300907985,1603.59977895812
188.2,17.8491265651832,206.800327908613,-66.8817887170652,1593.58345403624
188.3,17.8581544245985,206.756094183652,-65.8227521520834,1583.48562642158
188.4,17.8670401082555,206.712564239077,-64.770474548503,1573.30684297386
188.5,17.8757844727278,206.669733550921,-63.7250096947851,1563.04764881588
188.6,17.8843883833059,206.627597559483,-62.6864110167487,1552.70858897532
188.7,17.8928527139444,206.586151669565,-61.6547315761516,1542.29020844864
188.8,17.9011783472077,206.545391250715,-60.6300240721504,1531.7930519208
188.9,17.9093661742157,206.505311637469,-59.6123408402571,1521.21766421925
189,17.917417094589,206.465908129595,-58.6017338531913,1510.56458946971
189.1,17.925332016393,206.427175992332,-57.598254720964,1499.83437209053
189.2,17.9331118560823,206.389110456634,-56.6019546904041,1489.02755707062
189.3,17.9407575384441,206.351706719411,-55.6128846448698,1478.14468888197
189.4,17.9482699965408,206.314959943774,-54.631095105228,1467.18631182856
189.5,17.9556501716528,206.278865259271,-53.6566362290986,1456.15297176992
189.6,17.9628990132205,206.243417762135,-52.689557809535,1445.04521447689
189.7,17.9700174787852,206.208612515525,-51.7299092764629,1433.86358541351
189.8,17.9770065339309,206.174444549766,-50.7777396956499,1422.6086310434
189.9,17.9838671522238,206.140908862597,-49.8330977684047,1411.28089853821
190,17.990600315153,206.108000419409,-48.8960318309325,1399.88093607253
190.1,17.9972070120694,206.075714153489,-47.9665898536412,1388.40929220747
190.2,18.0036882401251,206.04404496627,-47.0448194413225,1376.86651584074
190.3,18.0100450042116,206.012987727568,-46.1307678325201,1365.25315784783
190.4,18.0162783168981,205.982537275827,-45.2244818975252,1353.56976989507
190.5,18.0223891983686,205.952688418371,-44.3260081393269,1341.81690370057
190.6,18.0283786763595,205.923435931641,-43.4353926925913,1329.9951135351
190.7,18.0342477860957,205.894774561447,-42.5526813212802,1318.10495485313
190.8,18.0399975702271,205.866699023213,-41.6779194194537,1306.14698352546
190.9,18.0456290787642,205.839204002221,-40.8111520099129,1294.12175787854
191,18.0511433690133,205.812284153866,-39.9524237422825,1282.02983749565
191.1,18.0565415055111,205.785934103898,-39.1017788932522,1269.87178306489
191.2,18.0618245599594,205.760148448675,-38.2592613648626,1257.64815777494
191.3,18.0669936111588,205.734921755412,-37.4249146828852,1245.35952669309
191.4,18.072049744942,205.710248562431,-36.5987819959384,1233.00645657935
191.5,18.0769940541071,205.686123379417,-35.7809060741129,1220.58951605224
191.6,18.0818276383502,205.662540687666,-34.9713293078689,1208.10927582325
191.7,18.086551604197,205.63949494034,-34.1700937063488,1195.56630915764
191.8,18.0911670649355,205.616980562724,-33.3772408956586,1182.96119188331
191.9,18.0956751405465,205.594991952479,-32.592812117171,1170.29450149873
192,18.1000769576348,205.573523479901,-31.8168482269936,1157.56681797972
192.1,18.1043736493599,205.552569488177,-31.0493896931979,1144.77872483937
192.2,18.1085663553658,205.532124293644,-30.2904765938746,1131.93080784077
192.3,18.1126562217109,205.512182186052,-29.5401486160768,1119.02365447479
192.4,18.1166444007973,205.492737428822,-28.7984450545748,1106.05785640759
192.5,18.1205320512993,205.473784259312,-28.0654048075332,1093.03400816431
192.6,18.1243203380928,205.455316889079,-27.3410663770223,1079.95270604639
192.7,18.1280104321824,205.437329504143,-26.6254678661382,1066.81455103771
192.8,18.1316035106302,205.419816265257,-25.9186469756386,1053.62014645422
192.9,18.1351007564822,205.402771308175,-25.2206410041992,1040.37009877144
193,18.1385033586962,205.386188743918,-24.5314868439435,1027.06501844119
193.1,18.1418125120678,205.37006265905,-23.8512209796111,1013.70551834591
193.2,18.145029417157,205.354387115946,-23.1798794861491,1000.29221610074
193.3,18.1481552802143,205.339156153068,-22.51749802481,986.825732777307
193.4,18.1511913131059,205.324363785246,-21.864111842446,973.306691914536
193.5,18.1541387332393,205.310004003945,-21.2197557689239,959.73572183626
193.6,18.1569987634878,205.296070777554,-20.5844642133309,946.113454524828
193.7,18.1597726321156,205.282558051661,-19.9582711628909,932.440525594181
193.8,18.1624615727016,205.269459749337,-19.3412101792052,918.717575261183
193.9,18.1650668240635,205.256769771422,-18.733314395876,904.945247407256
194,18.1675896301815,205.244481996809,-18.1346165159957,891.124189479539
194.1,18.170031240121,205.232590282734,-17.5451488099034,877.25505381985
194.2,18.1723929079565,205.221088465062,-16.9649431109027,863.338497176349
194.3,18.1746758926932,205.209970358586,-16.394030813668,849.375179529871
194.4,18.1768814581902,205.199229757311,-15.8324428715293,835.365766668513
194.5,18.179010873082,205.188860434757,-15.2802097914434,821.310928037524
194.6,18.1810654107005,205.178856144256,-14.737361634146,807.211336718834
194.7,18.1830463489964,205.169210619245,-14.2039280091516,793.067672173374
194.8,18.1849549704602,205.159917573577,-13.6799380712481,778.880617314482
194.9,18.1867925620436,205.150970701817,-13.1654205193989,764.650859460867
195,18.1885604150793,205.142363679551,-12.6604035919669,750.379091597551
195.1,18.1902598252021,205.134090163694,-12.1649150639356,736.066010832049
195.2,18.1918920922686,205.126143792799,-11.678982244191,721.712318836882
195.3,18.1934585202772,205.118518187368,-11.202631972153,707.318722599126
195.4,18.1949604172873,205.111206950169,-10.7358906140587,692.885934066997
195.5,18.1963990953391,205.10420366655,-10.2787840600638,678.414669753529
195.6,18.1977758703724,205.097501904756,-9.83133772105413,663.905650968286
195.7,18.1990920621455,205.091095216255,-9.39357652543951,649.359604106224
195.8,18.2003489941537,205.084977136055,-8.96552491557912,634.777261154618
195.9,18.2015479935477,205.079141183034,-8.54720684389983,620.159358967878
196,18.2026903910519,205.073580860264,-8.13864577028856,605.506638811936
196.1,18.2037775208819,205.06828965534,-7.73986465881734,590.819847223028
196.2,18.2048107206627,205.063261040718,-7.35088597399128,576.09973646057
196.3,18.2057913313459,205.058488474042,-6.97173167686987,561.347063776133
196.4,18.2067206971271,205.053965398483,-6.60242322228973,546.562591058057
196.5,18.2076001653629,205.049685243079,-6.24298155545909,531.747085594872
196.6,18.2084310864876,205.045641423075,-5.89342710816319,516.901320338576
196.7,18.2092148139304,205.041827340268,-5.55377979500773,502.026073193176
196.8,18.2099527040316,205.038236383349,-5.22405901057225,487.122126826776
196.9,18.2106461159587,205.034861928254,-4.90428362590532,472.190269253073
197,18.2112964116232,205.031697338514,-4.59447198490156,457.231294458744
197.1,18.211904955596,205.028735965607,-4.2946418999603,442.246001355734
197.2,18.2124731150233,205.025971149314,-4.00481064976054,427.235193335159
197.3,18.2130022595428,205.023396218074,-3.72499497551339,412.199679700597
197.4,18.2134937611985,205.021004489347,-3.45521107682638,397.140274841567
197.5,18.2139489943564,205.018789269972,-3.19547460905802,382.057798550135
197.6,18.2143693356199,205.016743856535,-2.94580067875959,366.953075765927
197.7,18.2147561637446,205.014861535733,-2.70620384137017,351.826936129003
197.8,18.2151108595534,205.013135584746,-2.47669809725423,336.680215162879
197.9,18.215434805851,205.011559271604,-2.25729688781964,321.513753380759
198,18.2157293873393,205.010125855562,-2.0480130927466,306.32839612135
198.1,18.2159959905313,205.00882858748,-1.84885902632449,291.124994159698
198.2,18.2162360036659,205.007660710194,-1.65984643386698,275.904403260054
198.3,18.2164508166221,205.006615458902,-1.48098648864439,260.667484589112
198.4,18.2166418208335,205.005686061543,-1.31228978774814,245.415104078586
198.5,18.2168104092023,205.004865739185,-1.15376634987298,230.148132327963
198.6,18.2169579760135,205.004147706409,-1.00542561131089,214.867445979913
198.7,18.2170859168485,205.003525171703,-0.867276421899794,199.573925961423
198.8,18.2171956284996,205.002991337847,-0.739327043362272,184.268457996002
198.9,18.2172885088836,205.002539402312,-0.621585144571737,168.951933179636
199,18.2173659569554,205.002162557654,-0.514057799122781,153.625247307366
199.1,18.2174293726217,205.001853991913,-0.416751481495271,138.289300970556
199.2,18.2174801566551,205.001606889012,-0.329672064495393,122.944999301249
199.3,18.2175197106073,205.00141442916,-0.252824815760263,107.593252803172
199.4,18.2175494367225,205.001269789258,-0.186214394091156,92.2349763285875
199.5,18.2175707378513,205.001166143301,-0.12984484732214,76.8710891740718
199.6,18.217585017364,205.001096662795,-0.0837196085257211,61.5025157202386
199.7,18.217593679064,205.001054517157,-0.0478414930284971,46.1301850158743
199.8,18.2175981271012,205.001032874137,-0.0222126951712186,30.7550295950377
199.9,18.2175997658855,205.00102490023,-0.00683478690177783,16.0187540991793
200,18.2176,205.001023761088,-0.000854356372315218,5.12609017633394
200.1,18.2176,205.001023761088,0,0.640767279236484
200.2,18.2176,205.001023761088,0,0
200.3,18.2176,205.001023761088,0,0
200.4,18.2176,205.001023761088,0,0
200.5,18.2176,205.001023761088,0,0
200.6,18.2176,205.001023761088,0,0
200.7,18.2176,205.001023761088,0,0
200.8,18.2176,205.001023761088,0,0
200.9,18.2176,205.001023761088,0,0
201,18.2176,205.001023761088,0,0
201.1,18.2176,205.001023761088,0,0
201.2,18.2176,205.001023761088,0,0
201.3,18.2176,205.001023761088,0,0
201.4,18.2176,205.001023761088,0,0
201.5,18.2176,205.001023761088,0,0
201.6,18.2176,205.001023761088,0,0
201.7,18.2176,205.001023761088,0,0
201.8,18.2176,205.001023761088,0,0
201.9,18.2176,205.001023761088,0,0
202,18.2176,205.001023761088,0,0
202.1,18.2176,205.001023761088,0,0
202.2,18.2176,205.001023761088,0,0
202.3,18.2176,205.001023761088,0,0
202.4,18.2176,205.001023761088,0,0
202.5,18.2176,205.001023761088,0,0
202.6,18.2176,205.001023761088,0,0
202.7,18.2176,205.001023761088,0,0
202.8,18.2176,205.001023761088,0,0
202.9,18.2176,205.001023761088,0,0
203,18.2176,205.001023761088,0,0
203.1,18.2176,205.001023761088,0,0
203.2,18.2176,205.001023761088,0,0
203.3,18.2176,205.001023761088,0,0
203.4,18.2176,205.001023761088,0,0
203.5,18.2176,205.001023761088,0,0
203.6,18.2176,205.001023761088,0,0
203.7,18.2176,205.001023761088,0,0
203.8,18.2176,205.001023761088,0,0
203.9,18.2176,205.001023761088,0,0
204,18.2176,205.001023761088,0,0
204.1,18.2176,205.001023761088,0,0
204.2,18.2176,205.001023761088,0,0
204.3,18.2176,205.001023761088,0,0
204.4,18.2176,205.001023761088,0,0
204.5,18.2176,205.001023761088,0,0
204.6,18.2176,205.001023761088,0,0
204.7,18.2176,205.001023761088,0,0
204.8,18.2176,205.001023761088,0,0
204.9,18.2176,205.001023761088,0,0
205,18.2176,205.001023761088,0,0
205.1,18.2176,205.001023761088,0,0
205.2,18.2176,205.001023761088,0,0
205.3,18.2176,205.001023761088,0,0
205.4,18.2176,205.001023761088,0,0
205.5,18.2176,205.001023761088,0,0
205.6,18.2176,205.001023761088,0,0
205.7,18.2176,205.001023761088,0,0
205.8,18.2176,205.001023761088,0,0
205.9,18.2176,205.001023761088,0,0
206,18.2176,205.001023761088,0,0
206.1,18.2176,205.001023761088,0,0
206.2,18.2176,205.001023761088,0,0
206.3,18.2176,205.001023761088,0,0
206.4,18.2176,205.001023761088,0,0
206.5,18.2176,205.001023761088,0,0
206.6,18.2176,205.001023761088,0,0
206.7,18.2176,205.001023761088,0,0
206.8,18.2176,205.001023761088,0,0
206.9,18.2176,205.001023761088,0,0
207,18.2176,205.001023761088,0,0
207.1,18.2176,205.001023761088,0,0
207.2,18.2176,205.001023761088,0,0
207.3,18.2176,205.001023761088,0,0
207.4,18.2176,205.001023761088,0,0
207.5,18.2176,205.001023761088,0,0
207.6,18.2176,205.001023761088,0,0
207.7,18.2176,205.001023761088,0,0
207.8,18.2176,205.001023761088,0,0
207.9,18.2176,205.001023761088,0,0
208,18.2176,205.001023761088,0,0
208.1,18.2176,205.001023761088,0,0
208.2,18.2176,205.001023761088,0,0
208.3,18.2176,205.001023761088,0,0
208.4,18.2176,205.001023761088,0,0
208.5,18.2176,205.001023761088,0,0
208.6,18.2176,205.001023761088,0,0
208.7,18.2176,205.001023761088,0,0
208.8,18.2176,205.001023761088,0,0
208.9,18.2176,205.001023761088,0,0
209,18.2176,205.001023761088,0,0
209.1,18.2176,205.001023761088,0,0
209.2,18.2176,205.001023761088,0,0
209.3,18.2176,205.001023761088,0,0
209.4,18.2176,205.001023761088,0,0
209.5,18.2176,205.001023761088,0,0
209.6,18.2176,205.001023761088,0,0
209.7,18.2176,205.001023761088,0,0
209.8,18.2176,205.001023761088,0,0
209.9,18.2176,205.001023761088,0,0
210,18.2176,205.001023761088,0,0
210.1,18.2176,205.001023761088,0,0
210.2,18.2176,205.001023761088,0,0
210.3,18.2176,205.001023761088,0,0
210.4,18.2176,205.001023761088,0,0
210.5,18.2176,205.001023761088,0,0
210.6,18.2176,205.001023761088,0,0
210.7,18.2176,205.001023761088,0,0
210.8,18.2176,205.001023761088,0,0
210.9,18.2176,205.001023761088,0,0
211,18.2176,205.001023761088,0,0
211.1,18.2176,205.001023761088,0,0
211.2,18.2176,205.001023761088,0,0
211.3,18.2176,205.001023761088,0,0
211.4,18.2176,205.001023761088,0,0
211.5,18.2176,205.001023761088,0,0
211.6,18.2176,205.001023761088,0,0
211.7,18.2176,205.001023761088,0,0
211.8,18.2176,205.001023761088,0,0
211.9,18.2176,205.001023761088,0,0
212,18.2176,205.001023761088,0,0
212.1,18.2176,205.001023761088,0,0
212.2,18.2176,205.001023761088,0,0
212.3,18.2176,205.001023761088,0,0
212.4,18.2176,205.001023761088,0,0
212.5,18.2176,205.001023761088,0,0
212.6,18.2176,205.001023761088,0,0
212.7,18.2176,205.001023761088,0,0
212.8,18.2176,205.001023761088,0,0
212.9,18.2176,205.001023761088,0,0
213,18.2176,205.001023761088,0,0
213.1,18.2176,205.001023761088,0,0
213.2,18.2176,205.001023761088,0,0
213.3,18.2176,205.001023761088,0,0
213.4,18.2176,205.001023761088,0,0
213.5,18.2176,205.001023761088,0,0
213.6,18.2176,205.001023761088,0,0
213.7,18.2176,205.001023761088,0,0
213.8,18.2176,205.001023761088,0,0
213.9,18.2176,205.001023761088,0,0
214,18.2176,205.001023761088,0,0
214.1,18.2176,205.001023761088,0,0
214.2,18.2176,205.001023761088,0,0
214.3,18.2176,205.001023761088,0,0
214.4,18.2176,205.001023761088,0,0
214.5,18.2176,205.001023761088,0,0
214.6,18.2176,205.001023761088,0,0
214.7,18.2176,205.001023761088,0,0
214.8,18.2176,205.001023761088,0,0
214.9,18.2176,205.001023761088,0,0
215,18.2176,205.001023761088,0,0
215.1,18.2176,205.001023761088,0,0
215.2,18.2176,205.001023761088,0,0
215.3,18.2176,205.001023761088,0,0
215.4,18.2176,205.001023761088,0,0
215.5,18.2176,205.001023761088,0,0
215.6,18.2176,205.001023761088,0,0
215.7,18.2176,205.001023761088,0,0
215.8,18.2176,205.001023761088,0,0
215.9,18.2176,205.001023761088,0,0
216,18.2176,205.001023761088,0,0
216.1,18.2176,205.001023761088,0,0
216.2,18.2176,205.001023761088,0,0
216.3,18.2176,205.001023761088,0,0
216.4,18.2176,205.001023761088,0,0
216.5,18.2176,205.001023761088,0,0
216.6,18.2176,205.001023761088,0,0
216.7,18.2176,205.001023761088,0,0
216.8,18.2176,205.001023761088,0,0
216.9,18.2176,205.001023761088,0,0
217,18.2176,205.001023761088,0,0
217.1,18.2176,205.001023761088,0,0
217.2,18.2176,205.001023761088,0,0
217.3,18.2176,205.001023761088,0,0
217.4,18.2176,205.001023761088,0,0
217.5,18.2176,205.001023761088,0,0
217.6,18.2176,205.001023761088,0,0
217.7,18.2176,205.001023761088,0,0
217.8,18.2176,205.001023761088,0,0
217.9,18.2176,205.001023761088,0,0
218,18.2176,205.001023761088,0,0
218.1,18.2176,205.001023761088,0,0
218.2,18.2176,205.001023761088,0,0
218.3,18.2176,205.001023761088,0,0
218.4,18.2176,205.001023761088,0,0
218.5,18.2176,205.001023761088,0,0
218.6,18.2176,205.001023761088,0,0
218.7,18.2176,205.001023761088,0,0
218.8,18.2176,205.001023761088,0,0
218.9,18.2176,205.001023761088,0,0
219,18.2176,205.001023761088,0,0
219.1,18.2176,205.001023761088,0,0
219.2,18.2176,205.001023761088,0,0
219.3,18.2176,205.001023761088,0,0
219.4,18.2176,205.001023761088,0,0
219.5,18.2176,205.001023761088,0,0
219.6,18.2176,205.001023761088,0,0
219.7,18.2176,205.001023761088,0,0
219.8,18.2176,205.001023761088,0,0
219.9,18.2176,205.001023761088,0,0
220,18.2176,205.001023761088,0,0
220.1,18.2176,205.001023761088,0,0
220.2,18.2176,205.001023761088,0,0
220.3,18.2176,205.001023761088,0,0
220.4,18.2176,205.001023761088,0,0
220.5,18.2176,205.001023761088,0,0
220.6,18.2176,205.001023761088,0,0
220.7,18.2176,205.001023761088,0,0
